,subject_id,acc_x,acc_y,acc_z,label,floor
24608,3,0.97119,-0.14819,-0.20728,null_class,null_class
24609,3,0.97095,-0.14893,-0.20605,null_class,null_class
24610,3,0.9707,-0.14966,-0.20532,null_class,null_class
24611,3,0.97095,-0.14893,-0.20679,null_class,null_class
24612,3,0.97046,-0.14893,-0.20776,null_class,null_class
24613,3,0.9707,-0.14966,-0.20557,null_class,null_class
24614,3,0.97119,-0.14893,-0.20703,null_class,null_class
24615,3,0.97095,-0.14819,-0.20776,null_class,null_class
24616,3,0.9707,-0.15015,-0.20557,null_class,null_class
24617,3,0.9707,-0.14966,-0.20679,null_class,null_class
24618,3,0.97095,-0.14795,-0.2063,null_class,null_class
24619,3,0.97046,-0.14795,-0.20605,null_class,null_class
24620,3,0.97168,-0.14917,-0.20581,null_class,null_class
24621,3,0.97144,-0.14893,-0.20581,null_class,null_class
24622,3,0.97095,-0.14893,-0.20605,null_class,null_class
24623,3,0.97119,-0.14868,-0.20654,null_class,null_class
24624,3,0.97095,-0.14844,-0.2063,null_class,null_class
24625,3,0.97021,-0.14893,-0.20532,null_class,null_class
24626,3,0.97119,-0.14795,-0.20752,null_class,null_class
24627,3,0.97192,-0.14819,-0.20752,null_class,null_class
24628,3,0.9707,-0.15088,-0.20435,null_class,null_class
24629,3,0.97119,-0.14917,-0.20557,null_class,null_class
24630,3,0.97168,-0.14624,-0.20728,null_class,null_class
24631,3,0.97095,-0.14819,-0.20654,null_class,null_class
24632,3,0.97119,-0.15015,-0.20557,null_class,null_class
24633,3,0.97168,-0.14722,-0.20605,null_class,null_class
24634,3,0.97168,-0.14648,-0.20679,null_class,null_class
24635,3,0.97168,-0.14868,-0.20483,null_class,null_class
24636,3,0.97144,-0.14868,-0.20557,null_class,null_class
24637,3,0.97168,-0.14746,-0.20703,null_class,null_class
24638,3,0.9707,-0.14819,-0.20679,null_class,null_class
24639,3,0.97119,-0.14844,-0.2063,null_class,null_class
24640,3,0.97095,-0.14844,-0.20605,null_class,null_class
24641,3,0.97144,-0.14771,-0.20728,null_class,null_class
24642,3,0.97168,-0.14819,-0.2063,null_class,null_class
24643,3,0.97095,-0.14941,-0.20459,null_class,null_class
24644,3,0.97168,-0.14795,-0.20752,null_class,null_class
24645,3,0.97241,-0.14722,-0.20752,null_class,null_class
24646,3,0.97217,-0.14893,-0.20483,null_class,null_class
24647,3,0.96997,-0.14844,-0.2041,null_class,null_class
24648,3,0.97095,-0.146,-0.20679,null_class,null_class
24649,3,0.97217,-0.14746,-0.20557,null_class,null_class
24650,3,0.97095,-0.14966,-0.20361,null_class,null_class
24651,3,0.97168,-0.14819,-0.20654,null_class,null_class
24652,3,0.97144,-0.14746,-0.20605,null_class,null_class
24653,3,0.96997,-0.15039,-0.20166,null_class,null_class
24654,3,0.97241,-0.14258,-0.20825,null_class,null_class
24655,3,0.97241,-0.14429,-0.20801,null_class,null_class
24656,3,0.97119,-0.15405,-0.19995,null_class,null_class
24657,3,0.97119,-0.1499,-0.2041,null_class,null_class
24658,3,0.97192,-0.14453,-0.20972,null_class,null_class
24659,3,0.97241,-0.14819,-0.20386,null_class,null_class
24660,3,0.97095,-0.15161,-0.20117,null_class,null_class
24661,3,0.97192,-0.14648,-0.20776,null_class,null_class
24662,3,0.97144,-0.14697,-0.20654,null_class,null_class
24663,3,0.97144,-0.14966,-0.20483,null_class,null_class
24664,3,0.97119,-0.14893,-0.20483,null_class,null_class
24665,3,0.97144,-0.146,-0.20728,null_class,null_class
24666,3,0.97217,-0.14648,-0.20679,null_class,null_class
24667,3,0.97021,-0.14771,-0.20581,null_class,null_class
24668,3,0.97095,-0.14502,-0.20386,null_class,null_class
24669,3,0.97021,-0.14478,-0.20703,null_class,null_class
24670,3,0.97095,-0.14673,-0.20703,null_class,null_class
24671,3,0.97241,-0.14844,-0.20239,null_class,null_class
24672,3,0.97119,-0.14819,-0.2063,null_class,null_class
24673,3,0.97119,-0.14819,-0.20581,null_class,null_class
24674,3,0.97144,-0.1438,-0.20654,null_class,null_class
24675,3,0.97119,-0.14966,-0.20215,null_class,null_class
24676,3,0.9707,-0.14771,-0.20581,null_class,null_class
24677,3,0.97119,-0.14624,-0.20752,null_class,null_class
24678,3,0.97144,-0.14868,-0.20605,null_class,null_class
24679,3,0.97095,-0.15015,-0.2041,null_class,null_class
24680,3,0.97144,-0.14795,-0.20581,null_class,null_class
24681,3,0.97119,-0.14697,-0.20654,null_class,null_class
24682,3,0.97144,-0.14819,-0.2063,null_class,null_class
24683,3,0.97144,-0.14893,-0.20557,null_class,null_class
24684,3,0.97144,-0.14795,-0.20557,null_class,null_class
24685,3,0.97144,-0.14697,-0.20728,null_class,null_class
24686,3,0.97095,-0.14844,-0.20776,null_class,null_class
24687,3,0.9707,-0.1499,-0.20654,null_class,null_class
24688,3,0.97192,-0.14844,-0.20581,null_class,null_class
24689,3,0.97168,-0.14551,-0.20776,null_class,null_class
24690,3,0.97046,-0.14795,-0.20459,null_class,null_class
24691,3,0.97095,-0.14771,-0.20361,null_class,null_class
24692,3,0.97217,-0.14648,-0.20825,null_class,null_class
24693,3,0.97119,-0.15088,-0.20459,null_class,null_class
24694,3,0.97168,-0.14746,-0.20581,null_class,null_class
24695,3,0.97266,-0.14526,-0.2063,null_class,null_class
24696,3,0.97046,-0.14868,-0.20337,null_class,null_class
24697,3,0.97119,-0.14722,-0.20679,null_class,null_class
24698,3,0.97144,-0.14868,-0.20654,null_class,null_class
24699,3,0.97046,-0.14917,-0.20459,null_class,null_class
24700,3,0.97192,-0.14551,-0.20752,null_class,null_class
24701,3,0.97144,-0.14795,-0.20654,null_class,null_class
24702,3,0.97119,-0.14917,-0.20508,null_class,null_class
24703,3,0.97144,-0.14697,-0.20728,null_class,null_class
24704,3,0.97095,-0.14746,-0.20483,null_class,null_class
24705,3,0.97144,-0.14746,-0.20605,null_class,null_class
24706,3,0.9707,-0.14917,-0.20605,null_class,null_class
24707,3,0.97095,-0.14795,-0.20581,null_class,null_class
24708,3,0.97192,-0.14648,-0.20801,null_class,null_class
24709,3,0.97119,-0.14819,-0.20557,null_class,null_class
24710,3,0.97095,-0.14624,-0.20508,null_class,null_class
24711,3,0.97144,-0.14453,-0.20801,null_class,null_class
24712,3,0.97144,-0.14819,-0.2063,null_class,null_class
24713,3,0.97144,-0.14648,-0.20581,null_class,null_class
24714,3,0.97192,-0.14722,-0.2063,null_class,null_class
24715,3,0.97119,-0.14819,-0.2063,null_class,null_class
24716,3,0.97217,-0.14624,-0.20679,null_class,null_class
24717,3,0.97144,-0.14844,-0.20459,null_class,null_class
24718,3,0.97119,-0.14819,-0.20728,null_class,null_class
24719,3,0.97168,-0.14819,-0.20654,null_class,null_class
24720,3,0.97168,-0.14697,-0.20386,null_class,null_class
24721,3,0.97168,-0.14624,-0.20581,null_class,null_class
24722,3,0.97095,-0.14917,-0.20679,null_class,null_class
24723,3,0.97119,-0.14771,-0.20654,null_class,null_class
24724,3,0.97168,-0.14771,-0.20581,null_class,null_class
24725,3,0.97119,-0.14941,-0.20532,null_class,null_class
24726,3,0.97095,-0.14868,-0.20557,null_class,null_class
24727,3,0.97144,-0.14673,-0.20703,null_class,null_class
24728,3,0.97095,-0.14819,-0.20557,null_class,null_class
24729,3,0.97119,-0.14795,-0.20483,null_class,null_class
24730,3,0.97144,-0.14746,-0.20532,null_class,null_class
24731,3,0.97192,-0.14673,-0.20776,null_class,null_class
24732,3,0.97095,-0.14575,-0.20508,null_class,null_class
24733,3,0.97119,-0.14502,-0.20459,null_class,null_class
24734,3,0.97144,-0.14746,-0.20581,null_class,null_class
24735,3,0.97021,-0.14868,-0.20654,null_class,null_class
24736,3,0.97144,-0.14917,-0.2063,null_class,null_class
24737,3,0.97095,-0.14868,-0.20532,null_class,null_class
24738,3,0.97168,-0.14551,-0.20703,null_class,null_class
24739,3,0.97168,-0.14868,-0.2063,null_class,null_class
24740,3,0.97095,-0.15063,-0.20508,null_class,null_class
24741,3,0.97119,-0.14771,-0.20654,null_class,null_class
24742,3,0.9707,-0.14795,-0.20605,null_class,null_class
24743,3,0.97119,-0.14771,-0.2063,null_class,null_class
24744,3,0.97119,-0.14819,-0.2063,null_class,null_class
24745,3,0.9707,-0.14551,-0.2063,null_class,null_class
24746,3,0.97168,-0.14624,-0.20337,null_class,null_class
24747,3,0.97119,-0.15137,-0.2041,null_class,null_class
24748,3,0.97095,-0.14868,-0.20605,null_class,null_class
24749,3,0.97192,-0.14771,-0.20703,null_class,null_class
24750,3,0.9707,-0.1499,-0.20557,null_class,null_class
24751,3,0.97119,-0.14917,-0.20605,null_class,null_class
24752,3,0.97144,-0.14673,-0.20483,null_class,null_class
24753,3,0.97144,-0.14819,-0.20703,null_class,null_class
24754,3,0.97021,-0.14966,-0.2041,null_class,null_class
24755,3,0.97095,-0.14673,-0.20728,null_class,null_class
24756,3,0.97168,-0.1438,-0.20679,null_class,null_class
24757,3,0.97144,-0.14722,-0.20508,null_class,null_class
24758,3,0.9707,-0.14844,-0.20654,null_class,null_class
24759,3,0.97144,-0.14648,-0.20654,null_class,null_class
24760,3,0.97168,-0.14526,-0.20654,null_class,null_class
24761,3,0.97144,-0.14819,-0.20557,null_class,null_class
24762,3,0.97144,-0.1499,-0.20435,null_class,null_class
24763,3,0.97119,-0.14746,-0.20605,null_class,null_class
24764,3,0.97144,-0.14917,-0.20654,null_class,null_class
24765,3,0.97119,-0.14941,-0.2041,null_class,null_class
24766,3,0.97192,-0.14795,-0.20654,null_class,null_class
24767,3,0.97119,-0.14746,-0.20654,null_class,null_class
24768,3,0.97144,-0.14941,-0.20581,null_class,null_class
24769,3,0.97119,-0.14966,-0.20581,null_class,null_class
24770,3,0.97144,-0.14819,-0.20605,null_class,null_class
24771,3,0.97119,-0.14771,-0.20654,null_class,null_class
24772,3,0.97119,-0.14966,-0.2063,null_class,null_class
24773,3,0.97046,-0.14941,-0.20508,null_class,null_class
24774,3,0.97168,-0.14526,-0.20679,null_class,null_class
24775,3,0.97192,-0.14844,-0.20581,null_class,null_class
24776,3,0.97046,-0.15161,-0.20337,null_class,null_class
24777,3,0.97119,-0.14722,-0.20679,null_class,null_class
24778,3,0.97168,-0.14722,-0.20801,null_class,null_class
24779,3,0.97095,-0.15112,-0.20508,null_class,null_class
24780,3,0.9707,-0.14966,-0.20532,null_class,null_class
24781,3,0.97168,-0.14697,-0.20801,null_class,null_class
24782,3,0.97144,-0.14917,-0.20605,null_class,null_class
24783,3,0.9707,-0.15039,-0.20483,null_class,null_class
24784,3,0.97119,-0.14844,-0.20679,null_class,null_class
24785,3,0.97241,-0.14746,-0.20728,null_class,null_class
24786,3,0.97095,-0.14844,-0.20508,null_class,null_class
24787,3,0.97168,-0.14771,-0.2063,null_class,null_class
24788,3,0.97168,-0.14795,-0.2063,null_class,null_class
24789,3,0.97095,-0.14941,-0.20605,null_class,null_class
24790,3,0.97119,-0.1499,-0.20532,null_class,null_class
24791,3,0.97168,-0.14746,-0.20752,null_class,null_class
24792,3,0.9707,-0.14893,-0.20679,null_class,null_class
24793,3,0.97046,-0.1499,-0.20605,null_class,null_class
24794,3,0.97168,-0.14941,-0.20459,null_class,null_class
24795,3,0.97168,-0.14697,-0.20605,null_class,null_class
24796,3,0.97119,-0.14722,-0.20654,null_class,null_class
24797,3,0.97144,-0.14819,-0.20703,null_class,null_class
24798,3,0.97144,-0.1499,-0.20654,null_class,null_class
24799,3,0.97095,-0.15039,-0.20483,null_class,null_class
24800,3,0.97168,-0.14746,-0.20752,null_class,null_class
24801,3,0.97119,-0.14868,-0.20654,null_class,null_class
24802,3,0.97046,-0.15015,-0.20532,null_class,null_class
24803,3,0.97119,-0.14868,-0.20679,null_class,null_class
24804,3,0.97119,-0.14893,-0.2063,null_class,null_class
24805,3,0.97144,-0.14917,-0.2063,null_class,null_class
24806,3,0.97168,-0.14844,-0.2063,null_class,null_class
24807,3,0.97144,-0.14868,-0.20557,null_class,null_class
24808,3,0.97144,-0.14893,-0.20581,null_class,null_class
24809,3,0.97144,-0.14746,-0.2063,null_class,null_class
24810,3,0.97095,-0.14795,-0.20581,null_class,null_class
24811,3,0.97095,-0.14917,-0.20581,null_class,null_class
24812,3,0.97144,-0.14893,-0.20605,null_class,null_class
24813,3,0.97144,-0.14844,-0.20654,null_class,null_class
24814,3,0.97095,-0.14844,-0.20508,null_class,null_class
24815,3,0.97144,-0.14819,-0.20532,null_class,null_class
24816,3,0.97144,-0.14844,-0.2063,null_class,null_class
24817,3,0.97144,-0.14819,-0.20508,null_class,null_class
24818,3,0.97192,-0.14819,-0.20654,null_class,null_class
24819,3,0.97144,-0.14844,-0.20557,null_class,null_class
24820,3,0.97192,-0.14722,-0.20508,null_class,null_class
24821,3,0.97168,-0.14795,-0.2063,null_class,null_class
24822,3,0.97144,-0.14795,-0.20581,null_class,null_class
24823,3,0.97168,-0.14795,-0.20532,null_class,null_class
24824,3,0.97144,-0.14819,-0.2063,null_class,null_class
24825,3,0.97168,-0.14795,-0.2063,null_class,null_class
24826,3,0.97144,-0.14819,-0.20605,null_class,null_class
24827,3,0.97168,-0.14844,-0.20557,null_class,null_class
24828,3,0.97192,-0.14771,-0.2063,null_class,null_class
24829,3,0.97119,-0.14868,-0.2063,null_class,null_class
24830,3,0.97168,-0.14771,-0.20605,null_class,null_class
24831,3,0.97144,-0.14771,-0.20581,null_class,null_class
24832,3,0.97119,-0.14819,-0.20654,null_class,null_class
24833,3,0.97095,-0.14868,-0.2063,null_class,null_class
24834,3,0.97095,-0.14966,-0.20581,null_class,null_class
24835,3,0.9707,-0.14893,-0.20654,null_class,null_class
24836,3,0.97119,-0.14819,-0.20654,null_class,null_class
24837,3,0.97144,-0.14844,-0.2063,null_class,null_class
24838,3,0.97144,-0.14893,-0.20605,null_class,null_class
24839,3,0.97144,-0.14966,-0.20459,null_class,null_class
24840,3,0.97144,-0.14868,-0.20654,null_class,null_class
24841,3,0.97119,-0.14868,-0.20581,null_class,null_class
24842,3,0.97144,-0.14844,-0.20532,null_class,null_class
24843,3,0.97168,-0.14746,-0.2063,null_class,null_class
24844,3,0.97192,-0.14771,-0.20605,null_class,null_class
24845,3,0.97119,-0.14844,-0.2063,null_class,null_class
24846,3,0.97168,-0.14819,-0.20581,null_class,null_class
24847,3,0.97192,-0.14795,-0.2063,null_class,null_class
24848,3,0.97119,-0.14844,-0.20654,null_class,null_class
24849,3,0.97119,-0.14868,-0.20557,null_class,null_class
24850,3,0.97192,-0.14795,-0.20679,null_class,null_class
24851,3,0.97144,-0.14819,-0.20581,null_class,null_class
24852,3,0.97119,-0.14795,-0.20557,null_class,null_class
24853,3,0.97144,-0.14746,-0.20654,null_class,null_class
24854,3,0.9707,-0.14893,-0.20605,null_class,null_class
24855,3,0.97095,-0.14844,-0.20605,null_class,null_class
24856,3,0.97095,-0.14771,-0.20654,null_class,null_class
24857,3,0.9707,-0.14893,-0.2063,null_class,null_class
24858,3,0.9707,-0.1499,-0.2063,null_class,null_class
24859,3,0.97168,-0.14795,-0.20728,null_class,null_class
24860,3,0.97144,-0.14819,-0.20654,null_class,null_class
24861,3,0.97095,-0.14917,-0.20532,null_class,null_class
24862,3,0.97192,-0.14648,-0.20532,null_class,null_class
24863,3,0.97168,-0.14697,-0.20679,null_class,null_class
24864,3,0.97095,-0.14844,-0.20776,null_class,null_class
24865,3,0.96973,-0.14893,-0.20386,null_class,null_class
24866,3,0.97095,-0.14624,-0.20703,null_class,null_class
24867,3,0.96924,-0.14453,-0.20605,null_class,null_class
24868,3,0.97168,-0.14575,-0.20801,null_class,null_class
24869,3,0.97021,-0.14575,-0.20459,null_class,null_class
24870,3,0.97485,-0.14209,-0.20996,null_class,null_class
24871,3,0.96826,-0.14795,-0.20142,null_class,null_class
24872,3,0.97144,-0.14355,-0.20752,null_class,null_class
24873,3,0.97339,-0.13916,-0.21069,null_class,null_class
24874,3,0.96924,-0.15332,-0.19946,null_class,null_class
24875,3,0.96997,-0.15234,-0.2002,null_class,null_class
24876,3,0.97217,-0.14063,-0.21045,null_class,null_class
24877,3,0.97095,-0.14893,-0.20654,null_class,null_class
24878,3,0.97021,-0.15112,-0.20093,null_class,null_class
24879,3,0.97266,-0.14526,-0.2085,null_class,null_class
24880,3,0.97192,-0.14673,-0.2063,null_class,null_class
24881,3,0.97095,-0.14819,-0.2041,null_class,null_class
24882,3,0.97119,-0.146,-0.20654,null_class,null_class
24883,3,0.97119,-0.14819,-0.20581,null_class,null_class
24884,3,0.9707,-0.1499,-0.20508,null_class,null_class
24885,3,0.97192,-0.14673,-0.20605,null_class,null_class
24886,3,0.97192,-0.14746,-0.20654,null_class,null_class
24887,3,0.97119,-0.14844,-0.20459,null_class,null_class
24888,3,0.97119,-0.14868,-0.20605,null_class,null_class
24889,3,0.97046,-0.15454,-0.21216,null_class,null_class
24890,3,0.97241,-0.13989,-0.19873,null_class,null_class
24891,3,0.97266,-0.13892,-0.20386,null_class,null_class
24892,3,0.97021,-0.15869,-0.20313,null_class,null_class
24893,3,0.97021,-0.15112,-0.19971,null_class,null_class
24894,3,0.97363,-0.13721,-0.21313,null_class,null_class
24895,3,0.97144,-0.14673,-0.20459,null_class,null_class
24896,3,0.96973,-0.15356,-0.20117,null_class,null_class
24897,3,0.97241,-0.14307,-0.20801,null_class,null_class
24898,3,0.97241,-0.14551,-0.20801,null_class,null_class
24899,3,0.9707,-0.15234,-0.20093,null_class,null_class
24900,3,0.97144,-0.14624,-0.20728,null_class,null_class
24901,3,0.97266,-0.14429,-0.20874,null_class,null_class
24902,3,0.97168,-0.14966,-0.20386,null_class,null_class
24903,3,0.97144,-0.14844,-0.20532,null_class,null_class
24904,3,0.97144,-0.146,-0.20898,null_class,null_class
24905,3,0.97095,-0.14893,-0.20654,null_class,null_class
24906,3,0.9707,-0.14893,-0.20605,null_class,null_class
24907,3,0.97119,-0.14795,-0.20605,null_class,null_class
24908,3,0.9707,-0.14795,-0.20679,null_class,null_class
24909,3,0.97095,-0.14722,-0.20752,null_class,null_class
24910,3,0.97144,-0.14819,-0.20776,null_class,null_class
24911,3,0.97046,-0.14819,-0.20532,null_class,null_class
24912,3,0.97144,-0.14648,-0.20825,null_class,null_class
24913,3,0.9707,-0.14893,-0.20557,null_class,null_class
24914,3,0.97168,-0.14673,-0.20605,null_class,null_class
24915,3,0.97119,-0.14722,-0.2085,null_class,null_class
24916,3,0.97021,-0.14819,-0.20679,null_class,null_class
24917,3,0.97217,-0.14673,-0.20703,null_class,null_class
24918,3,0.97095,-0.14868,-0.20679,null_class,null_class
24919,3,0.97095,-0.14819,-0.20752,null_class,null_class
24920,3,0.97168,-0.14697,-0.20728,null_class,null_class
24921,3,0.97119,-0.14771,-0.2063,null_class,null_class
24922,3,0.97144,-0.14746,-0.20703,null_class,null_class
24923,3,0.97192,-0.14722,-0.20605,null_class,null_class
24924,3,0.97144,-0.14746,-0.20654,null_class,null_class
24925,3,0.97144,-0.14648,-0.20654,null_class,null_class
24926,3,0.97241,-0.14722,-0.20654,null_class,null_class
24927,3,0.97095,-0.14868,-0.20605,null_class,null_class
24928,3,0.97119,-0.14502,-0.20654,null_class,null_class
24929,3,0.97217,-0.146,-0.20679,null_class,null_class
24930,3,0.9707,-0.14893,-0.20532,null_class,null_class
24931,3,0.97217,-0.14746,-0.20703,null_class,null_class
24932,3,0.97192,-0.14624,-0.20728,null_class,null_class
24933,3,0.97144,-0.14795,-0.20605,null_class,null_class
24934,3,0.97119,-0.14771,-0.20581,null_class,null_class
24935,3,0.97168,-0.146,-0.20825,null_class,null_class
24936,3,0.97168,-0.14697,-0.20679,null_class,null_class
24937,3,0.97168,-0.14795,-0.20532,null_class,null_class
24938,3,0.97144,-0.14697,-0.20728,null_class,null_class
24939,3,0.97168,-0.14624,-0.20605,null_class,null_class
24940,3,0.97168,-0.14722,-0.20605,null_class,null_class
24941,3,0.97192,-0.14722,-0.20605,null_class,null_class
24942,3,0.97192,-0.14771,-0.20654,null_class,null_class
24943,3,0.97046,-0.14746,-0.20825,null_class,null_class
24944,3,0.97119,-0.14722,-0.20581,null_class,null_class
24945,3,0.97168,-0.14722,-0.2063,null_class,null_class
24946,3,0.97119,-0.14673,-0.20654,null_class,null_class
24947,3,0.97144,-0.14771,-0.20679,null_class,null_class
24948,3,0.97095,-0.14648,-0.20605,null_class,null_class
24949,3,0.97192,-0.146,-0.20752,null_class,null_class
24950,3,0.97144,-0.14795,-0.20581,null_class,null_class
24951,3,0.97119,-0.14844,-0.20532,null_class,null_class
24952,3,0.97168,-0.14648,-0.20728,null_class,null_class
24953,3,0.97144,-0.14722,-0.20654,null_class,null_class
24954,3,0.97168,-0.14795,-0.2063,null_class,null_class
24955,3,0.97095,-0.14697,-0.2063,null_class,null_class
24956,3,0.97144,-0.14673,-0.20654,null_class,null_class
24957,3,0.97144,-0.14819,-0.20703,null_class,null_class
24958,3,0.97144,-0.14697,-0.2063,null_class,null_class
24959,3,0.97217,-0.14624,-0.20703,null_class,null_class
24960,3,0.97168,-0.14648,-0.20605,null_class,null_class
24961,3,0.97168,-0.14673,-0.20581,null_class,null_class
24962,3,0.97144,-0.14771,-0.20605,null_class,null_class
24963,3,0.97144,-0.14746,-0.20654,null_class,null_class
24964,3,0.97095,-0.14722,-0.20703,null_class,null_class
24965,3,0.97095,-0.14771,-0.20728,null_class,null_class
24966,3,0.97119,-0.14771,-0.20752,null_class,null_class
24967,3,0.97095,-0.14819,-0.20654,null_class,null_class
24968,3,0.97168,-0.14673,-0.20801,null_class,null_class
24969,3,0.97144,-0.14673,-0.20654,null_class,null_class
24970,3,0.97144,-0.14746,-0.2063,null_class,null_class
24971,3,0.97168,-0.14771,-0.20703,null_class,null_class
24972,3,0.97144,-0.14746,-0.20825,null_class,null_class
24973,3,0.9707,-0.14819,-0.20654,null_class,null_class
24974,3,0.97168,-0.14697,-0.20703,null_class,null_class
24975,3,0.97144,-0.14697,-0.20728,null_class,null_class
24976,3,0.97095,-0.14844,-0.20581,null_class,null_class
24977,3,0.97192,-0.14551,-0.20728,null_class,null_class
24978,3,0.97144,-0.14746,-0.20581,null_class,null_class
24979,3,0.97168,-0.14722,-0.20728,null_class,null_class
24980,3,0.97144,-0.14746,-0.20776,null_class,null_class
24981,3,0.9707,-0.14868,-0.20605,null_class,null_class
24982,3,0.9707,-0.14697,-0.20679,null_class,null_class
24983,3,0.97266,-0.14673,-0.20728,null_class,null_class
24984,3,0.97144,-0.14819,-0.20532,null_class,null_class
24985,3,0.97144,-0.14673,-0.20776,null_class,null_class
24986,3,0.97119,-0.14771,-0.2063,null_class,null_class
24987,3,0.97192,-0.146,-0.2063,null_class,null_class
24988,3,0.97192,-0.14722,-0.20581,null_class,null_class
24989,3,0.97119,-0.14819,-0.20776,null_class,null_class
24990,3,0.97119,-0.14697,-0.20752,null_class,null_class
24991,3,0.97168,-0.14722,-0.20654,null_class,null_class
24992,3,0.97144,-0.14795,-0.20703,null_class,null_class
24993,3,0.97095,-0.14746,-0.20728,null_class,null_class
24994,3,0.97144,-0.14697,-0.20679,null_class,null_class
24995,3,0.97168,-0.14673,-0.20581,null_class,null_class
24996,3,0.97144,-0.14722,-0.20581,null_class,null_class
24997,3,0.97192,-0.14624,-0.20703,null_class,null_class
24998,3,0.97192,-0.14648,-0.20679,null_class,null_class
24999,3,0.97168,-0.14673,-0.20679,null_class,null_class
25000,3,0.97119,-0.14771,-0.20654,null_class,null_class
25001,3,0.97217,-0.14697,-0.2063,null_class,null_class
25002,3,0.9707,-0.146,-0.20581,null_class,null_class
25003,3,0.97217,-0.146,-0.20776,null_class,null_class
25004,3,0.97217,-0.14917,-0.20435,null_class,null_class
25005,3,0.97095,-0.14648,-0.20435,null_class,null_class
25006,3,0.97241,-0.14526,-0.2085,null_class,null_class
25007,3,0.97119,-0.14893,-0.20557,null_class,null_class
25008,3,0.97144,-0.14746,-0.20557,null_class,null_class
25009,3,0.97168,-0.14551,-0.20728,null_class,null_class
25010,3,0.97168,-0.14673,-0.20776,null_class,null_class
25011,3,0.9707,-0.14966,-0.20532,null_class,null_class
25012,3,0.97168,-0.14673,-0.2063,null_class,null_class
25013,3,0.9707,-0.14941,-0.20605,null_class,null_class
25014,3,0.97046,-0.14697,-0.20654,null_class,null_class
25015,3,0.97168,-0.14404,-0.20923,null_class,null_class
25016,3,0.97119,-0.14941,-0.20581,null_class,null_class
25017,3,0.97168,-0.14893,-0.20508,null_class,null_class
25018,3,0.97144,-0.14673,-0.20679,null_class,null_class
25019,3,0.97095,-0.146,-0.20728,null_class,null_class
25020,3,0.9707,-0.14893,-0.20679,null_class,null_class
25021,3,0.97144,-0.14771,-0.20532,null_class,null_class
25022,3,0.97095,-0.14502,-0.20679,null_class,null_class
25023,3,0.97168,-0.14575,-0.20801,null_class,null_class
25024,3,0.97144,-0.14868,-0.20508,null_class,null_class
25025,3,0.97217,-0.13721,-0.21143,null_class,null_class
25026,3,0.9729,-0.13647,-0.21313,null_class,null_class
25027,3,0.97046,-0.14648,-0.20581,null_class,null_class
25028,3,0.97095,-0.14233,-0.20679,null_class,null_class
25029,3,0.97168,-0.14185,-0.21021,null_class,null_class
25030,3,0.97095,-0.14087,-0.20776,null_class,null_class
25031,3,0.96973,-0.14087,-0.20874,null_class,null_class
25032,3,0.97217,-0.14063,-0.21216,null_class,null_class
25033,3,0.97144,-0.14429,-0.20679,null_class,null_class
25034,3,0.97168,-0.14063,-0.20801,null_class,null_class
25035,3,0.97217,-0.1394,-0.21118,null_class,null_class
25036,3,0.97095,-0.14185,-0.2124,null_class,null_class
25037,3,0.97144,-0.14233,-0.21094,null_class,null_class
25038,3,0.97144,-0.14136,-0.20972,null_class,null_class
25039,3,0.97241,-0.14111,-0.21021,null_class,null_class
25040,3,0.97095,-0.14258,-0.20923,null_class,null_class
25041,3,0.9707,-0.1416,-0.21045,null_class,null_class
25042,3,0.97095,-0.14185,-0.21021,null_class,null_class
25043,3,0.97144,-0.1416,-0.20996,null_class,null_class
25044,3,0.97192,-0.14087,-0.21094,null_class,null_class
25045,3,0.97119,-0.14111,-0.21118,null_class,null_class
25046,3,0.9707,-0.14258,-0.20947,null_class,null_class
25047,3,0.97095,-0.14258,-0.21143,null_class,null_class
25048,3,0.97168,-0.14209,-0.2124,null_class,null_class
25049,3,0.9707,-0.14307,-0.21143,null_class,null_class
25050,3,0.97046,-0.14233,-0.21118,null_class,null_class
25051,3,0.97144,-0.14136,-0.21021,null_class,null_class
25052,3,0.97192,-0.14233,-0.21118,null_class,null_class
25053,3,0.97168,-0.14258,-0.21143,null_class,null_class
25054,3,0.97119,-0.14209,-0.21094,null_class,null_class
25055,3,0.97119,-0.14136,-0.21094,null_class,null_class
25056,3,0.97168,-0.1416,-0.21045,null_class,null_class
25057,3,0.97168,-0.14233,-0.21069,null_class,null_class
25058,3,0.97168,-0.14233,-0.21191,null_class,null_class
25059,3,0.97095,-0.14209,-0.21118,null_class,null_class
25060,3,0.97095,-0.14233,-0.21021,null_class,null_class
25061,3,0.97119,-0.14258,-0.21118,null_class,null_class
25062,3,0.9707,-0.14282,-0.21069,null_class,null_class
25063,3,0.97144,-0.14258,-0.20996,null_class,null_class
25064,3,0.97144,-0.14185,-0.20923,null_class,null_class
25065,3,0.97144,-0.14233,-0.21021,null_class,null_class
25066,3,0.97144,-0.14233,-0.21094,null_class,null_class
25067,3,0.97144,-0.14233,-0.20923,null_class,null_class
25068,3,0.97144,-0.14209,-0.21021,null_class,null_class
25069,3,0.97144,-0.14136,-0.21143,null_class,null_class
25070,3,0.97119,-0.14233,-0.21021,null_class,null_class
25071,3,0.9707,-0.14185,-0.20996,null_class,null_class
25072,3,0.97119,-0.1416,-0.21069,null_class,null_class
25073,3,0.97095,-0.14307,-0.21021,null_class,null_class
